order_id,user_id,food_name,distance_km,restaurant_prep_time_min,hour_of_day,is_peak_hour,order_value_inr,customer_total_past_orders,customer_is_premium,customer_complaints_90d,cuisine_type,weather,traffic_level,vehicle_type,delivery_time_min,customer_rating,churned,rating
1228,user_025,Ice Cream Cone,1.32,28,22,1,917.33,68,0,0,Chinese,Sunny,High,Bike,57.8,3,0,1
1229,user_051,Veg Fried Rice,11.03,13,11,0,1395.62,12,0,1,Fast Food,Sunny,Medium,Bicycle,53.2,2,0,1
1230,user_063,Veg Fried Rice,6.28,29,10,1,708.18,68,1,0,Chinese,Cloudy,High,Bike,73.5,5,0,3
1231,user_019,Veg Fried Rice,8.05,28,21,0,902.0,21,0,3,Italian,Sunny,Low,Bicycle,49.5,1,0,4
1232,user_086,Sushi Roll,10.03,15,14,1,1142.32,68,0,3,South Indian,Cloudy,Low,Scooter,60.3,1,0,2
1233,user_083,Sushi Roll,1.9,12,19,0,1202.17,10,1,1,Continental,Storm,Low,Bicycle,39.3,4,0,1
1234,user_039,Margherita Pizza,6.61,22,22,1,1216.64,64,0,0,Chinese,Storm,Low,Bicycle,62.6,1,0,2
1235,user_077,Chocolate Donut,6.61,11,15,0,630.76,51,1,3,Fast Food,Sunny,Medium,Bicycle,38.7,3,0,2
1236,user_043,Chocolate Donut,7.71,22,20,0,550.46,55,1,2,Italian,Cloudy,High,Bike,63.4,2,1,2
1237,user_061,Chocolate Donut,9.58,8,13,0,241.77,37,1,0,South Indian,Storm,High,Bike,69.5,5,0,4
1238,user_033,Sushi Roll,9.31,17,10,0,673.8,43,0,2,Indian,Cloudy,High,Bicycle,62.2,1,0,4
1239,user_048,Paneer Tikka,5.81,15,9,0,988.45,26,0,2,Indian,Sunny,Low,Bicycle,34.5,3,1,2
1240,user_059,Paneer Tikka,0.6,9,15,0,781.25,26,0,0,Continental,Sunny,Low,Scooter,16.4,3,0,5
1241,user_098,Sushi Roll,9.67,18,22,0,793.42,33,0,0,Italian,Cloudy,Low,Bicycle,51.2,2,0,3
1242,user_003,Ice Cream Cone,10.06,15,21,1,852.69,58,1,3,Italian,Rain,Low,Bicycle,57.4,3,0,5
1243,user_065,Chocolate Donut,9.94,29,14,0,1109.18,4,1,1,South Indian,Sunny,Low,Scooter,55.7,5,0,5
1244,user_092,Paneer Tikka,6.39,28,8,0,427.65,51,0,3,Fast Food,Storm,High,Bicycle,74.3,3,1,5
1245,user_034,Paneer Tikka,10.54,5,13,0,360.81,16,0,2,Indian,Rain,Low,Bicycle,44.4,2,0,2
1246,user_091,Sushi Roll,5.81,5,11,0,475.94,35,1,0,Indian,Sunny,High,Bicycle,44.3,4,0,5
1247,user_036,Veg Fried Rice,3.26,22,22,0,1000.55,7,0,2,Chinese,Cloudy,Medium,Scooter,42.1,2,1,1
1248,user_024,Sushi Roll,3.44,23,8,0,669.62,23,1,0,South Indian,Storm,Low,Bicycle,51.7,3,0,3
1249,user_061,Paneer Tikka,6.64,24,12,1,172.26,24,0,3,Continental,Cloudy,Low,Scooter,53.0,4,0,5
1250,user_009,Veg Fried Rice,11.24,9,19,1,1190.65,4,0,1,Fast Food,Storm,High,Bicycle,80.7,4,0,2
1251,user_004,Chocolate Donut,7.46,5,14,0,183.91,63,1,2,Fast Food,Sunny,Low,Scooter,34.9,5,0,5
1252,user_084,Chocolate Donut,2.47,7,23,0,252.82,69,0,0,Fast Food,Sunny,Low,Bike,22.5,4,0,2
1253,user_009,Chocolate Donut,11.1,29,8,1,491.06,52,0,3,Chinese,Sunny,Low,Scooter,63.7,2,0,4
1254,user_051,Paneer Tikka,11.75,12,12,1,1163.41,37,0,1,Italian,Rain,Low,Scooter,59.9,2,1,3
1255,user_061,Margherita Pizza,2.13,28,20,0,1379.41,2,0,2,Chinese,Cloudy,High,Scooter,55.4,4,0,5
1256,user_093,Veg Fried Rice,7.69,15,8,0,232.12,16,0,0,Indian,Cloudy,High,Bike,59.6,5,0,2
1257,user_012,Margherita Pizza,4.53,17,21,0,151.88,13,1,0,Italian,Rain,High,Scooter,53.1,5,0,5
1258,user_008,Paneer Tikka,10.68,13,16,0,770.56,54,0,3,Fast Food,Rain,High,Bicycle,64.6,4,0,3
1259,user_073,Margherita Pizza,5.54,26,10,0,880.49,11,0,0,Fast Food,Rain,Low,Bicycle,48.5,4,0,4
1260,user_036,Veg Fried Rice,8.85,21,16,0,1406.61,25,0,1,Italian,Sunny,Low,Scooter,48.8,3,0,5
1261,user_022,Margherita Pizza,1.85,23,23,0,1451.65,52,0,3,Fast Food,Rain,Medium,Bike,41.8,1,1,2
1262,user_052,Chocolate Donut,9.26,5,15,0,185.34,2,0,3,Indian,Rain,Medium,Bike,48.1,3,0,5
1263,user_012,Chocolate Donut,9.33,23,12,0,1498.98,15,0,3,Indian,Sunny,Low,Bicycle,51.2,1,0,2
1264,user_044,Sushi Roll,7.19,22,10,0,1423.1,73,0,0,Chinese,Storm,Low,Scooter,56.7,5,0,5
1265,user_093,Margherita Pizza,1.08,24,22,1,1242.31,75,0,1,Fast Food,Storm,Medium,Scooter,57.0,1,0,1
1266,user_034,Ice Cream Cone,6.89,16,8,0,1072.02,42,0,2,Indian,Sunny,Medium,Bike,43.3,1,0,1
1267,user_056,Chocolate Donut,5.23,19,12,1,550.31,73,0,2,Italian,Cloudy,Medium,Bike,54.1,3,0,1
1268,user_077,Sushi Roll,7.91,5,8,1,1234.16,69,0,1,Indian,Sunny,High,Bike,58.8,2,0,2
1269,user_025,Chocolate Donut,10.7,20,17,1,466.91,41,0,3,Fast Food,Cloudy,Low,Bicycle,61.1,3,0,2
1270,user_009,Ice Cream Cone,1.5,24,13,1,232.58,71,0,2,Chinese,Rain,Medium,Bike,49.2,1,0,3
1271,user_017,Veg Fried Rice,5.07,6,15,0,185.17,22,1,2,Italian,Sunny,Medium,Bicycle,33.4,1,1,5
1272,user_084,Sushi Roll,10.61,10,19,1,380.71,16,0,3,Chinese,Storm,Low,Bike,62.9,1,1,1
1273,user_019,Chocolate Donut,9.87,28,21,1,1378.82,33,0,0,Fast Food,Storm,Medium,Scooter,86.1,3,0,2
1274,user_020,Sushi Roll,1.51,12,15,1,109.58,63,0,1,Continental,Rain,Medium,Bike,46.0,3,0,3
1275,user_001,Veg Fried Rice,6.65,10,20,0,1416.28,12,0,1,South Indian,Storm,Low,Scooter,49.6,2,0,4
1276,user_057,Veg Fried Rice,11.46,9,16,0,486.49,9,0,3,Continental,Storm,Medium,Bicycle,68.3,4,0,5
1277,user_062,Sushi Roll,7.15,25,12,0,390.77,1,1,0,Italian,Storm,Medium,Bike,68.2,3,0,2
1278,user_056,Sushi Roll,4.03,18,19,1,1330.19,48,0,0,Chinese,Rain,Medium,Bike,51.6,3,0,2
1279,user_079,Chocolate Donut,5.1,27,14,1,486.98,36,0,0,Italian,Rain,High,Bike,72.2,1,0,5
1280,user_093,Paneer Tikka,0.53,26,16,0,700.65,39,1,2,South Indian,Sunny,High,Bike,44.5,5,0,5
1281,user_085,Ice Cream Cone,9.4,16,16,1,1285.44,12,0,1,Fast Food,Sunny,Medium,Scooter,57.2,3,0,1
1282,user_083,Veg Fried Rice,5.12,14,20,1,955.82,67,0,1,Continental,Cloudy,Low,Bike,44.6,1,0,1
1283,user_002,Margherita Pizza,2.82,24,17,0,725.41,75,0,0,Indian,Cloudy,Low,Bike,35.3,3,1,4
1284,user_020,Sushi Roll,1.64,19,9,0,1166.7,71,0,0,Indian,Cloudy,Low,Bicycle,33.7,4,0,5
1285,user_057,Sushi Roll,11.75,19,15,1,1250.07,42,0,0,Italian,Sunny,High,Bicycle,76.4,1,0,3
1286,user_008,Ice Cream Cone,11.11,22,15,1,839.88,56,0,0,South Indian,Cloudy,High,Bike,80.0,4,0,4
1287,user_098,Veg Fried Rice,8.44,8,20,1,1190.88,60,0,1,Indian,Storm,Low,Scooter,56.5,2,0,3
1288,user_037,Veg Fried Rice,4.4,12,8,1,156.45,53,0,0,Fast Food,Storm,Low,Bicycle,53.8,1,0,5
1289,user_021,Paneer Tikka,2.45,13,20,1,1036.78,37,1,1,Italian,Rain,Medium,Bicycle,44.5,4,0,5
1290,user_080,Ice Cream Cone,6.84,19,11,0,463.41,60,1,3,Indian,Storm,High,Bicycle,70.5,3,1,2
1291,user_062,Paneer Tikka,11.35,7,14,0,550.6,14,0,2,South Indian,Rain,High,Bicycle,66.2,4,1,2
1292,user_037,Veg Fried Rice,10.77,10,17,0,494.9,27,0,0,Italian,Sunny,High,Bicycle,59.6,2,0,5
1293,user_048,Paneer Tikka,1.73,18,20,1,940.96,9,0,2,Indian,Cloudy,Low,Bike,41.1,1,1,4
1294,user_001,Sushi Roll,8.53,17,8,0,1098.08,31,1,2,Continental,Rain,High,Bicycle,62.6,5,1,1
1295,user_042,Ice Cream Cone,2.29,21,11,0,1248.37,74,0,0,Italian,Storm,Medium,Scooter,50.3,2,0,2
1296,user_082,Paneer Tikka,1.63,12,22,1,929.19,72,0,0,South Indian,Sunny,Medium,Scooter,36.5,3,0,2
1297,user_046,Paneer Tikka,3.87,29,22,1,1133.4,47,0,3,Chinese,Storm,Low,Bike,63.6,4,1,1
1298,user_093,Paneer Tikka,5.83,16,14,0,637.98,33,0,3,Indian,Storm,Low,Bike,50.0,2,0,1
1299,user_021,Veg Fried Rice,9.43,19,13,0,515.11,9,0,2,Fast Food,Rain,Medium,Bike,61.1,2,0,3
1300,user_002,Chocolate Donut,2.2,19,20,0,360.31,66,0,0,Italian,Storm,High,Bicycle,57.5,4,0,2
1301,user_068,Chocolate Donut,4.39,28,23,1,867.89,51,0,1,Chinese,Storm,Low,Bicycle,61.7,2,0,5
1302,user_100,Margherita Pizza,3.53,21,16,1,1491.11,75,0,1,Indian,Storm,High,Bicycle,67.9,3,0,1
1303,user_058,Chocolate Donut,7.45,9,16,0,763.97,73,0,0,Italian,Sunny,High,Bicycle,52.7,3,0,1
1304,user_021,Chocolate Donut,5.23,6,10,0,1131.44,64,0,3,Italian,Cloudy,High,Bicycle,46.3,3,0,5
1305,user_091,Margherita Pizza,10.22,20,13,1,394.08,51,0,1,Continental,Sunny,Low,Bicycle,57.3,2,0,2
1306,user_038,Margherita Pizza,10.05,25,19,0,1341.81,54,0,3,Fast Food,Sunny,Low,Bike,50.3,2,1,1
1307,user_024,Ice Cream Cone,3.18,16,21,0,346.01,13,0,0,Italian,Rain,High,Scooter,48.4,2,0,5
1308,user_098,Paneer Tikka,5.07,20,14,1,1260.36,7,0,0,South Indian,Sunny,Low,Scooter,46.9,4,0,1
1309,user_036,Chocolate Donut,8.38,6,15,0,507.69,25,1,3,Fast Food,Cloudy,Medium,Bike,48.2,2,0,1
1310,user_021,Sushi Roll,5.48,12,18,0,1382.23,0,0,0,Fast Food,Cloudy,High,Scooter,52.5,3,0,1
1311,user_050,Margherita Pizza,5.81,10,19,1,1487.83,63,1,0,Continental,Cloudy,High,Bicycle,56.5,5,1,1
1312,user_046,Margherita Pizza,8.76,19,23,0,653.19,42,0,3,Italian,Storm,Low,Bike,61.4,5,0,3
1313,user_003,Margherita Pizza,6.32,22,9,0,708.79,0,0,3,South Indian,Rain,Low,Scooter,50.2,4,0,5
1314,user_036,Sushi Roll,2.41,29,9,0,208.86,47,0,2,Indian,Sunny,High,Bike,53.6,2,0,5
1315,user_043,Sushi Roll,3.34,10,9,0,109.18,21,1,0,Chinese,Cloudy,Low,Scooter,26.6,3,0,1
1316,user_097,Margherita Pizza,8.76,6,14,1,416.45,51,0,2,South Indian,Cloudy,Medium,Scooter,56.3,2,0,2
1317,user_012,Margherita Pizza,2.02,30,9,0,852.37,44,0,1,Italian,Cloudy,Medium,Bike,44.8,3,0,4
1318,user_076,Sushi Roll,2.04,6,16,0,265.07,31,0,3,Italian,Storm,Medium,Bicycle,38.5,4,0,2
1319,user_024,Chocolate Donut,10.47,25,22,0,230.07,26,0,2,Indian,Sunny,Medium,Bike,61.4,1,0,1
1320,user_052,Sushi Roll,8.81,9,20,0,1421.82,35,0,1,Continental,Cloudy,Low,Scooter,43.3,5,0,1
1321,user_025,Margherita Pizza,9.8,12,11,1,137.03,73,0,2,Chinese,Sunny,High,Scooter,64.8,2,0,1
1322,user_057,Chocolate Donut,1.58,11,22,1,1107.71,17,1,0,Italian,Cloudy,Medium,Scooter,39.4,1,0,2
1323,user_087,Sushi Roll,9.02,9,11,0,314.66,11,0,1,Italian,Storm,High,Bike,69.1,3,0,5
1324,user_072,Chocolate Donut,0.98,20,19,0,987.67,73,1,1,Chinese,Sunny,Medium,Bicycle,35.7,2,0,1
1325,user_068,Margherita Pizza,6.74,14,13,0,1444.05,35,1,2,Italian,Sunny,Low,Scooter,37.5,3,0,3
1326,user_028,Ice Cream Cone,9.57,5,18,1,1135.52,34,0,1,Continental,Storm,High,Scooter,75.4,2,0,3
1327,user_039,Chocolate Donut,2.61,16,13,1,112.07,13,0,2,Indian,Storm,Low,Bicycle,51.1,4,1,5
1328,user_074,Margherita Pizza,7.93,7,8,0,1291.51,21,0,1,Fast Food,Cloudy,High,Scooter,56.3,1,0,1
1329,user_047,Chocolate Donut,5.6,9,14,0,673.87,0,0,2,South Indian,Storm,Medium,Bike,53.3,1,0,2
1330,user_023,Margherita Pizza,8.75,24,13,1,204.82,10,0,1,Indian,Storm,Medium,Bicycle,76.9,2,0,3
1331,user_036,Chocolate Donut,10.3,27,11,1,165.49,2,0,1,Fast Food,Sunny,Low,Bicycle,62.4,1,0,4
1332,user_055,Paneer Tikka,3.01,21,22,0,1098.52,45,1,2,Indian,Storm,Medium,Bike,51.6,2,0,4
1333,user_039,Margherita Pizza,11.8,11,14,1,1201.1,14,1,2,Continental,Cloudy,Low,Bicycle,57.9,1,0,1
1334,user_097,Paneer Tikka,9.11,19,21,1,350.15,60,0,3,Fast Food,Rain,Medium,Scooter,67.2,4,0,2
1335,user_012,Chocolate Donut,9.92,18,14,0,1232.39,60,0,2,Italian,Rain,Low,Bicycle,51.0,5,0,2
1336,user_100,Sushi Roll,3.02,14,14,1,473.25,34,1,3,Italian,Cloudy,Low,Bike,37.4,3,0,5
1337,user_073,Paneer Tikka,0.62,16,16,0,1323.81,68,0,1,Fast Food,Rain,Medium,Bicycle,35.0,2,0,4
1338,user_041,Chocolate Donut,3.56,25,16,0,116.92,0,0,1,Chinese,Cloudy,High,Scooter,55.4,3,0,2
1339,user_055,Paneer Tikka,9.47,24,17,1,122.4,4,0,1,Indian,Storm,High,Scooter,87.3,1,0,4
1340,user_058,Ice Cream Cone,5.74,21,19,1,466.69,27,0,3,Continental,Storm,High,Bike,77.4,1,0,4
1341,user_067,Ice Cream Cone,4.96,12,9,0,665.79,8,0,2,Italian,Storm,Medium,Bike,54.1,1,0,1
1342,user_038,Margherita Pizza,10.2,5,19,1,1187.9,39,0,3,Chinese,Storm,Medium,Bicycle,68.9,5,0,4
1343,user_086,Margherita Pizza,3.35,13,8,1,1380.79,75,0,1,Fast Food,Sunny,Medium,Bike,39.6,4,0,4
1344,user_066,Chocolate Donut,2.61,18,21,1,1342.99,60,0,2,Fast Food,Sunny,High,Bike,53.8,5,1,3
1345,user_089,Veg Fried Rice,1.04,20,23,0,1152.0,73,0,2,Chinese,Rain,High,Bicycle,48.7,2,0,4
1346,user_072,Chocolate Donut,10.2,25,10,0,523.76,17,1,0,Indian,Rain,High,Scooter,75.2,1,0,5
1347,user_099,Veg Fried Rice,2.65,6,10,0,1167.55,51,0,0,Fast Food,Storm,Low,Scooter,34.7,5,0,5
1348,user_001,Veg Fried Rice,5.31,15,21,0,1452.09,26,0,1,South Indian,Cloudy,Medium,Bike,44.6,4,0,3
1349,user_031,Sushi Roll,2.31,11,17,0,1105.15,75,0,1,South Indian,Rain,Low,Scooter,32.3,1,0,5
1350,user_001,Sushi Roll,7.0,18,16,0,729.5,48,0,0,Continental,Sunny,Low,Scooter,40.8,5,0,5
1351,user_069,Paneer Tikka,6.4,29,21,0,489.11,31,0,1,South Indian,Cloudy,Medium,Bike,59.0,1,0,4
1352,user_075,Ice Cream Cone,7.87,26,12,0,410.51,14,0,0,South Indian,Sunny,Medium,Bicycle,52.5,3,0,5
1353,user_066,Ice Cream Cone,9.41,8,9,0,766.34,19,0,2,Indian,Rain,Low,Bike,42.4,1,0,5
1354,user_004,Ice Cream Cone,6.58,24,8,0,1424.22,70,1,2,Continental,Sunny,Medium,Bike,52.2,5,0,4
1355,user_050,Paneer Tikka,5.87,13,13,0,224.34,53,0,3,Chinese,Rain,High,Bike,57.4,1,0,4
1356,user_034,Sushi Roll,6.6,5,16,0,436.15,15,0,1,Fast Food,Storm,Low,Bike,47.0,4,0,2
1357,user_085,Margherita Pizza,3.41,21,17,1,1052.65,62,0,0,Italian,Storm,High,Bicycle,68.3,3,0,2
1358,user_052,Ice Cream Cone,7.23,9,9,0,1439.55,58,0,0,Continental,Rain,Low,Scooter,38.5,3,0,2
1359,user_098,Chocolate Donut,11.06,14,16,1,439.2,40,1,2,South Indian,Storm,High,Scooter,81.7,3,0,5
1360,user_064,Margherita Pizza,11.67,17,19,0,1257.9,34,0,1,Indian,Storm,Medium,Scooter,69.8,5,0,3
1361,user_053,Sushi Roll,11.55,12,10,0,699.04,48,0,3,Continental,Storm,Medium,Bike,68.9,5,0,2
1362,user_022,Chocolate Donut,10.34,26,12,0,1367.11,17,0,2,Italian,Rain,High,Scooter,73.2,5,0,1
1363,user_077,Ice Cream Cone,11.41,23,12,0,916.77,22,1,2,Fast Food,Storm,Medium,Bike,74.9,5,0,5
1364,user_056,Paneer Tikka,8.95,17,17,0,878.37,59,0,3,Continental,Cloudy,Low,Scooter,48.9,3,0,1
1365,user_077,Paneer Tikka,11.4,30,12,1,452.06,31,1,1,Chinese,Rain,High,Bike,89.1,2,0,2
1366,user_040,Ice Cream Cone,3.83,6,15,0,1013.32,59,0,1,Fast Food,Sunny,Low,Bike,25.8,1,0,1
1367,user_056,Ice Cream Cone,2.85,30,18,1,904.88,41,1,3,Italian,Sunny,Low,Scooter,43.9,5,0,4
1368,user_063,Chocolate Donut,2.06,5,21,0,561.31,19,1,1,Italian,Cloudy,High,Bicycle,36.1,2,1,5
1369,user_017,Paneer Tikka,11.03,23,10,0,1416.23,69,0,0,Indian,Rain,High,Bicycle,75.6,3,0,4
1370,user_084,Ice Cream Cone,5.66,18,17,0,672.66,67,0,2,Continental,Rain,Low,Bicycle,45.6,2,0,1
1371,user_013,Paneer Tikka,8.67,15,9,1,415.75,9,0,3,Italian,Cloudy,Medium,Scooter,62.1,3,0,4
1372,user_080,Ice Cream Cone,6.21,16,10,1,186.95,53,1,1,Fast Food,Storm,Low,Bicycle,61.5,2,0,5
1373,user_078,Paneer Tikka,2.68,28,16,0,357.39,37,0,2,Chinese,Storm,Low,Bike,49.0,4,0,4
1374,user_010,Veg Fried Rice,5.28,9,10,0,1184.25,40,0,0,Fast Food,Sunny,Medium,Bicycle,37.7,4,0,4
1375,user_035,Sushi Roll,11.71,7,20,0,776.65,30,0,1,Continental,Sunny,High,Bicycle,61.4,5,0,2
1376,user_092,Veg Fried Rice,4.57,5,20,0,582.04,69,0,0,Italian,Sunny,High,Bike,38.9,4,0,3
1377,user_016,Veg Fried Rice,9.94,5,16,0,170.81,1,0,0,Chinese,Sunny,Medium,Bike,46.7,3,0,1
1378,user_070,Veg Fried Rice,0.78,11,20,0,923.99,50,0,0,Chinese,Cloudy,Low,Bike,22.1,3,0,3
1379,user_027,Margherita Pizza,0.64,17,15,0,550.37,43,1,3,Continental,Sunny,High,Scooter,37.2,4,0,3
1380,user_065,Ice Cream Cone,2.68,19,23,1,519.97,2,0,0,Continental,Storm,Low,Bike,53.6,4,0,1
1381,user_049,Paneer Tikka,7.39,24,11,0,229.72,36,0,0,South Indian,Cloudy,Low,Bicycle,46.8,2,0,3
1382,user_059,Ice Cream Cone,4.44,30,13,0,659.08,23,0,0,South Indian,Rain,High,Scooter,63.7,4,1,2
1383,user_087,Ice Cream Cone,8.3,20,12,0,768.37,34,0,2,Indian,Rain,Low,Bicycle,49.5,1,0,2
1384,user_053,Margherita Pizza,1.34,24,21,0,901.21,31,0,3,Indian,Storm,Low,Scooter,46.4,4,0,2
1385,user_048,Chocolate Donut,0.53,12,22,0,1466.71,17,0,0,Chinese,Rain,High,Bicycle,42.2,3,1,1
1386,user_017,Ice Cream Cone,11.17,6,10,1,650.72,5,0,1,Chinese,Storm,High,Scooter,78.7,1,0,4
1387,user_019,Sushi Roll,0.63,11,12,0,921.3,75,1,1,Italian,Sunny,High,Bicycle,31.6,2,0,1
1388,user_024,Chocolate Donut,9.33,19,9,0,1159.77,72,0,2,South Indian,Rain,Medium,Bike,58.0,1,0,1
1389,user_006,Sushi Roll,5.83,20,17,0,1408.22,41,0,2,South Indian,Storm,Low,Bike,55.5,5,0,5
1390,user_081,Sushi Roll,3.09,7,14,0,274.1,2,0,0,South Indian,Rain,High,Scooter,44.9,5,0,3
1391,user_031,Chocolate Donut,2.43,30,11,1,1060.16,19,1,3,Italian,Rain,Medium,Scooter,55.4,4,0,4
1392,user_009,Sushi Roll,0.62,19,19,1,1309.17,19,0,3,Chinese,Rain,High,Scooter,50.9,2,0,1
1393,user_057,Veg Fried Rice,5.57,26,9,1,1116.17,11,0,0,Indian,Rain,Low,Bicycle,55.0,1,0,3
1394,user_088,Sushi Roll,3.32,15,22,1,530.63,72,0,3,Chinese,Cloudy,Medium,Scooter,50.6,3,0,5
1395,user_052,Veg Fried Rice,11.24,7,14,1,1161.86,67,0,3,Indian,Rain,High,Scooter,71.6,3,0,4
1396,user_060,Paneer Tikka,10.63,27,13,1,950.18,33,0,3,Italian,Storm,Low,Bicycle,76.9,1,0,2
1397,user_031,Margherita Pizza,3.55,5,14,1,1227.99,12,0,1,Continental,Storm,Medium,Bicycle,48.5,3,0,2
1398,user_059,Chocolate Donut,7.0,17,13,1,504.73,5,1,1,Continental,Storm,Low,Bicycle,60.3,2,0,3
1399,user_013,Sushi Roll,8.65,12,8,0,1109.3,43,0,0,Chinese,Storm,Medium,Bike,58.8,2,1,1
1400,user_062,Sushi Roll,3.87,11,18,0,1446.14,63,0,1,Fast Food,Cloudy,Low,Bike,33.7,1,0,1
1401,user_001,Ice Cream Cone,4.97,19,20,1,553.05,72,0,0,Italian,Rain,High,Scooter,62.9,2,0,3
1402,user_010,Chocolate Donut,9.22,25,9,1,1114.59,19,0,3,Chinese,Cloudy,High,Bike,77.2,4,0,4
1403,user_022,Veg Fried Rice,9.73,5,17,1,390.27,46,1,3,Fast Food,Rain,High,Scooter,68.6,3,0,2
1404,user_098,Sushi Roll,7.86,30,13,0,1091.28,6,1,3,Continental,Rain,Low,Bicycle,55.3,4,0,4
1405,user_085,Sushi Roll,0.53,18,20,0,1262.57,1,0,1,Fast Food,Storm,Low,Scooter,39.2,2,0,3
1406,user_096,Veg Fried Rice,4.12,20,16,0,1003.96,26,1,1,Fast Food,Sunny,Medium,Bicycle,44.2,5,0,5
1407,user_085,Margherita Pizza,0.9,28,12,0,968.31,40,0,0,Indian,Rain,High,Bicycle,55.1,5,0,4
1408,user_069,Ice Cream Cone,3.06,23,10,1,460.16,48,1,0,Fast Food,Rain,Low,Bike,45.7,5,0,1
1409,user_068,Ice Cream Cone,0.69,27,17,1,202.53,57,0,1,Italian,Rain,High,Scooter,57.4,2,0,4
1410,user_068,Ice Cream Cone,8.72,28,23,1,805.62,62,1,1,Italian,Cloudy,High,Bike,80.9,2,0,1
1411,user_060,Ice Cream Cone,4.92,7,16,0,1482.43,25,0,2,Italian,Rain,Low,Scooter,33.7,3,0,4
1412,user_057,Margherita Pizza,7.67,23,14,0,1185.06,49,1,1,Indian,Rain,High,Scooter,69.1,5,0,4
1413,user_088,Veg Fried Rice,2.12,7,21,0,637.87,16,1,3,Indian,Sunny,High,Bike,34.1,3,0,3
1414,user_001,Paneer Tikka,4.21,29,20,0,1162.11,63,0,1,Italian,Storm,High,Bicycle,68.4,4,0,5
1415,user_023,Sushi Roll,10.34,14,17,0,1056.61,45,1,3,Fast Food,Rain,High,Scooter,65.8,3,1,3
1416,user_061,Paneer Tikka,10.25,11,10,1,382.23,52,0,3,Indian,Storm,Medium,Bike,69.4,2,0,4
1417,user_043,Ice Cream Cone,7.66,30,9,1,1411.25,19,0,3,Indian,Cloudy,Medium,Bike,66.5,1,0,5
1418,user_063,Veg Fried Rice,3.7,7,23,0,397.63,74,1,3,South Indian,Cloudy,Low,Bicycle,29.0,5,0,2
1419,user_097,Chocolate Donut,2.91,17,23,1,953.15,67,1,2,Italian,Rain,Low,Bicycle,45.7,4,0,3
1420,user_092,Veg Fried Rice,7.85,12,16,0,902.25,2,0,0,South Indian,Sunny,High,Scooter,50.9,4,1,3
1421,user_030,Paneer Tikka,6.6,29,22,0,295.88,66,0,0,Chinese,Sunny,Low,Bike,46.6,3,0,4
1422,user_026,Paneer Tikka,7.51,8,12,0,1018.83,8,0,3,Fast Food,Rain,High,Scooter,56.8,5,0,5
1423,user_083,Sushi Roll,3.68,23,20,0,688.4,31,0,1,Italian,Storm,High,Bicycle,62.3,4,1,5
1424,user_028,Ice Cream Cone,3.86,21,10,0,393.7,56,1,0,Italian,Cloudy,Medium,Scooter,44.7,2,0,3
1425,user_003,Chocolate Donut,3.89,9,12,0,1340.9,46,0,2,Indian,Sunny,Medium,Bicycle,32.5,5,0,2
1426,user_074,Paneer Tikka,5.95,19,9,1,974.54,74,1,1,Chinese,Storm,High,Bike,77.5,2,0,4
1427,user_057,Chocolate Donut,5.65,26,23,0,1344.0,35,0,3,Italian,Rain,High,Bicycle,63.8,3,1,3
1428,user_009,Sushi Roll,9.91,22,23,1,857.1,5,0,1,Italian,Cloudy,High,Bicycle,77.0,1,0,5
1429,user_053,Margherita Pizza,9.26,25,8,0,646.85,51,0,1,Indian,Rain,Medium,Bicycle,63.7,5,0,2
1430,user_071,Veg Fried Rice,7.33,26,11,1,252.28,14,0,0,Indian,Storm,Medium,Bike,76.3,3,0,2
1431,user_016,Paneer Tikka,2.04,30,22,0,137.17,62,1,3,South Indian,Storm,High,Bike,64.4,5,1,5
1432,user_006,Margherita Pizza,2.16,22,18,0,949.37,29,1,3,Chinese,Cloudy,Medium,Bike,42.8,5,0,1
1433,user_063,Chocolate Donut,5.26,21,15,0,1196.12,28,0,1,Fast Food,Storm,Medium,Scooter,57.9,4,1,1
1434,user_080,Veg Fried Rice,7.77,26,15,1,1281.82,40,0,0,Chinese,Cloudy,Low,Scooter,58.8,1,0,5
1435,user_090,Paneer Tikka,11.79,22,12,1,392.93,9,0,2,Italian,Rain,Medium,Bike,78.2,1,0,2
1436,user_058,Veg Fried Rice,11.89,8,22,0,554.02,50,0,0,Continental,Rain,Low,Bike,52.8,5,0,5
1437,user_038,Paneer Tikka,9.75,25,15,0,473.81,54,0,2,Indian,Cloudy,Low,Bicycle,55.3,4,0,4
1438,user_046,Veg Fried Rice,3.01,9,23,1,958.42,61,1,3,Continental,Storm,Medium,Bike,52.9,2,0,3
1439,user_012,Sushi Roll,8.12,12,19,0,246.24,50,0,1,Fast Food,Cloudy,High,Bicycle,59.0,2,0,3
1440,user_050,Paneer Tikka,1.54,28,22,1,621.99,70,0,2,Continental,Cloudy,Low,Bike,45.7,5,0,2
1441,user_079,Paneer Tikka,4.97,28,21,0,271.26,73,0,2,Italian,Rain,Medium,Scooter,55.9,4,0,1
1442,user_013,Margherita Pizza,10.82,7,17,0,819.07,12,0,0,Fast Food,Sunny,Medium,Bike,49.8,3,0,3
1443,user_093,Margherita Pizza,8.61,13,20,0,1244.22,26,0,3,Continental,Storm,Medium,Bicycle,60.4,2,0,3
1444,user_025,Chocolate Donut,5.38,25,20,0,587.03,3,0,3,Continental,Cloudy,Low,Bike,46.2,2,1,4
